Id,Pares,Fecha,Ultimo,Apertura,Maximo,Minimo,Volumen,Porcentaje_variacion
278btc/usd,btc/usd,2023-03-28,27262.2,27127.8,27465.0,26665.6,"94,160",49.0
279btc/usd,btc/usd,2023-03-27,27129.8,27974.8,28023.3,26611.5,"107,240",-302.0
280btc/usd,btc/usd,2023-03-26,27973.5,27474.9,28153.7,27429.1,"60,640",181.0
281btc/usd,btc/usd,2023-03-25,27475.6,27462.2,27761.9,27176.7,"61,360",5.0
282btc/usd,btc/usd,2023-03-24,27462.2,28306.9,28374.5,27026.5,"110,360",-300.0
283btc/usd,btc/usd,2023-03-23,28310.7,27262.8,28734.1,27144.6,"158,460",385.0
284btc/usd,btc/usd,2023-03-22,27261.7,28114.2,28760.3,26668.7,"262,030",-303.0
285btc/usd,btc/usd,2023-03-21,28114.0,27719.8,28437.8,27350.6,"438,780",142.0
286btc/usd,btc/usd,2023-03-20,27720.5,27958.9,28457.8,27157.0,"503,900",-85.0
287btc/usd,btc/usd,2023-03-19,27958.7,26914.5,28347.3,26844.6,"393,270",388.0
288btc/usd,btc/usd,2023-03-18,26914.5,27391.9,27659.1,26688.7,"392,470",-174.0
289btc/usd,btc/usd,2023-03-17,27391.8,25004.4,27742.2,24900.1,"674,960",955.0000000000001
290btc/usd,btc/usd,2023-03-16,25004.1,24283.2,25139.0,24147.9,"462,580",297.0
291btc/usd,btc/usd,2023-03-15,24282.7,24699.6,25108.9,23932.4,"614,310",-169.0
292btc/usd,btc/usd,2023-03-14,24699.7,24121.5,26365.9,23994.6,"753,060",243.00000000000003
293btc/usd,btc/usd,2023-03-13,24114.4,21994.8,24406.2,21859.6,"733,630",964.0
294btc/usd,btc/usd,2023-12-03,21994.8,20465.0,22028.6,20294.2,"455,690",746.0
295btc/usd,btc/usd,2023-11-03,20467.5,20156.5,20669.5,19796.7,"453,460",154.0
296btc/usd,btc/usd,2023-10-03,20156.7,20362.0,20362.6,19591.8,"655,270",-101.0
297btc/usd,btc/usd,2023-09-03,20361.8,21710.8,21826.5,20079.6,"468,760",-621.0
298btc/usd,btc/usd,2023-08-03,21710.8,22197.8,22274.3,21661.3,"316,510",-219.0
299btc/usd,btc/usd,2023-07-03,22197.8,22410.1,22535.1,21968.6,"304,750",-95.0
300btc/usd,btc/usd,2023-06-03,22410.0,22428.2,22595.4,22320.1,"215,310",-8.0
301btc/usd,btc/usd,2023-05-03,22428.3,22347.1,22636.7,22213.5,"160,570",36.0
302btc/usd,btc/usd,2023-04-03,22347.1,22354.7,22403.7,22167.4,"123,930",-3.0
303btc/usd,btc/usd,2023-03-03,22354.4,23465.6,23473.4,22051.9,"344,630",-473.00000000000006
304btc/usd,btc/usd,2023-02-03,23465.4,23642.2,23780.5,23208.7,"249,260",-75.0
305btc/usd,btc/usd,2023-01-03,23642.2,23130.6,23914.1,23025.3,"328,770",221.0
306btc/usd,btc/usd,2023-02-28,23130.5,23494.0,23595.0,23033.8,"275,100",-155.0
307btc/usd,btc/usd,2023-02-27,23494.1,23558.7,23876.2,23166.8,"297,650",-27.0
308btc/usd,btc/usd,2023-02-26,23558.7,23166.1,23671.8,23066.0,"209,120",169.0
309btc/usd,btc/usd,2023-02-25,23166.1,23191.3,23215.3,22777.4,"198,350",-11.0
310btc/usd,btc/usd,2023-02-24,23191.5,23936.4,24123.4,22970.3,"367,990",-311.0
311btc/usd,btc/usd,2023-02-23,23936.3,24186.6,24590.4,23637.9,"417,460",-103.0
312btc/usd,btc/usd,2023-02-22,24186.6,24450.7,24474.3,23593.4,"400,240",-108.0
313btc/usd,btc/usd,2023-02-21,24450.7,24839.5,25236.8,24160.8,"395,970",-157.0
314btc/usd,btc/usd,2023-02-20,24839.5,24302.8,25085.4,23868.6,"363,020",221.0
315btc/usd,btc/usd,2023-02-19,24302.9,24631.3,25175.2,24273.7,"312,640",-133.0
316btc/usd,btc/usd,2023-02-18,24631.4,24573.5,24838.9,24457.0,"223,770",24.0
317btc/usd,btc/usd,2023-02-17,24573.5,23538.2,24984.7,23373.0,"523,850",438.99999999999994
318btc/usd,btc/usd,2023-02-16,23539.6,24328.1,25233.8,23525.9,"484,500",-324.0
319btc/usd,btc/usd,2023-02-15,24327.9,22198.5,24330.9,22050.8,"401,530",959.0
320btc/usd,btc/usd,2023-02-14,22198.5,21776.9,22308.6,21556.2,"378,390",196.0
321btc/usd,btc/usd,2023-02-13,21772.6,21782.7,21887.5,21418.7,"312,040",-7.000000000000001
322btc/usd,btc/usd,2023-12-02,21786.8,21859.9,22080.7,21653.1,"211,650",-33.0
323btc/usd,btc/usd,2023-11-02,21859.8,21627.4,21902.9,21605.3,"182,070",104.0
324btc/usd,btc/usd,2023-10-02,21635.0,21792.5,21933.6,21491.7,"352,790",-72.0
325btc/usd,btc/usd,2023-09-02,21792.5,22964.6,23003.6,21744.6,"425,440",-509.99999999999994
326btc/usd,btc/usd,2023-08-02,22964.6,23251.7,23425.1,22691.7,"289,120",-123.0
327btc/usd,btc/usd,2023-07-02,23251.7,22761.8,23338.8,22748.2,"318,980",215.0
328btc/usd,btc/usd,2023-06-02,22761.8,22936.0,23130.6,22633.7,"278,580",-76.0
329btc/usd,btc/usd,2023-05-02,22936.0,23326.9,23423.4,22766.5,"217,260",-166.0
330btc/usd,btc/usd,2023-04-02,23323.8,23431.2,23571.8,23269.8,"170,270",-46.0
331btc/usd,btc/usd,2023-03-02,23431.2,23429.1,23694.1,23233.8,"349,360",2.0
332btc/usd,btc/usd,2023-02-02,23427.6,23726.2,24207.2,23398.1,"382,860",-126.0
333btc/usd,btc/usd,2023-01-02,23725.6,23124.7,23784.5,22809.6,"333,180",260.0
334btc/usd,btc/usd,2023-01-31,23125.1,22832.2,23262.9,22724.9,"289,380",128.0
335btc/usd,btc/usd,2023-01-30,22832.2,23746.0,23794.0,22560.0,"339,620",-388.0
336btc/usd,btc/usd,2023-01-29,23753.1,23023.5,23952.9,22973.3,"320,860",315.0
337btc/usd,btc/usd,2023-01-28,23027.9,23074.6,23182.3,22889.8,"156,960",-20.0
338btc/usd,btc/usd,2023-01-27,23074.6,23016.0,23480.3,22602.9,"310,360",25.0
339btc/usd,btc/usd,2023-01-26,23016.0,23055.2,23259.5,22869.0,"320,970",-17.0
340btc/usd,btc/usd,2023-01-25,23055.1,22632.5,23779.0,22366.3,"388,180",187.0
341btc/usd,btc/usd,2023-01-24,22632.5,22916.3,23156.1,22517.1,"334,170",-123.0
342btc/usd,btc/usd,2023-01-23,22915.5,22709.0,23161.8,22527.9,"327,850",91.0
343btc/usd,btc/usd,2023-01-22,22707.8,22775.7,23068.7,22323.0,"280,640",-30.0
344btc/usd,btc/usd,2023-01-21,22775.7,22677.5,23304.5,22461.1,"382,690",43.0
345btc/usd,btc/usd,2023-01-20,22677.2,21074.9,22718.5,20879.3,"373,740",757.0
346btc/usd,btc/usd,2023-01-19,21081.2,20670.6,21169.4,20669.7,"275,760",199.0
347btc/usd,btc/usd,2023-01-18,20670.6,21137.1,21584.1,20448.3,"388,670",-221.0
348btc/usd,btc/usd,2023-01-17,21137.1,21184.4,21506.4,20926.2,"310,040",-22.0
349btc/usd,btc/usd,2023-01-16,21184.2,20880.1,21416.8,20698.9,"337,460",146.0
350btc/usd,btc/usd,2023-01-15,20879.8,20956.0,21032.2,20585.7,"205,800",-37.0
351btc/usd,btc/usd,2023-01-14,20958.2,19926.9,21185.6,19898.6,"458,210",517.0
352btc/usd,btc/usd,2023-01-13,19927.0,18850.8,19981.6,18723.8,"426,670",571.0
353btc/usd,btc/usd,2023-12-01,18851.3,17941.0,19055.3,17915.5,"522,010",507.0
354btc/usd,btc/usd,2023-11-01,17942.3,17440.5,17989.8,17323.9,"291,530",289.0
355btc/usd,btc/usd,2023-10-01,17439.1,17180.1,17491.0,17151.7,"247,140",151.0
356btc/usd,btc/usd,2023-09-01,17180.1,17119.0,17390.8,17107.1,"301,240",36.0
357btc/usd,btc/usd,2023-08-01,17119.0,16943.6,17119.0,16913.8,"144,840",104.0
358btc/usd,btc/usd,2023-07-01,16943.6,16950.9,16979.6,16909.7,"110,480",-4.0
359btc/usd,btc/usd,2023-06-01,16950.9,16829.8,17012.3,16707.6,"233,470",72.0
360btc/usd,btc/usd,2023-05-01,16829.8,16852.2,16877.9,16772.3,"178,960",-13.0
361btc/usd,btc/usd,2023-04-01,16852.1,16674.2,16976.5,16656.5,"247,390",107.0
362btc/usd,btc/usd,2023-03-01,16674.2,16673.1,16773.2,16607.2,"178,730",0.0
363btc/usd,btc/usd,2023-02-01,16674.3,16618.4,16766.9,16551.0,"136,030",34.0
364btc/usd,btc/usd,2023-01-01,16618.4,16537.5,16621.9,16499.7,"107,840",49.0
365btc/usd,btc/usd,2022-12-31,16537.4,16607.2,16635.9,16487.3,"130,440",-42.0
366btc/usd,btc/usd,2022-12-30,16607.2,16636.4,16644.4,16360.0,"192,760",-18.0
367btc/usd,btc/usd,2022-12-29,16636.4,16546.2,16659.1,16496.6,"181,470",55.00000000000001
368btc/usd,btc/usd,2022-12-28,16546.2,16705.9,16781.1,16474.2,"217,960",-96.0
369btc/usd,btc/usd,2022-12-27,16706.1,16918.2,16964.0,16610.1,"192,180",-125.0
370btc/usd,btc/usd,2022-12-26,16918.1,16831.8,16936.1,16799.4,"133,360",51.0
371btc/usd,btc/usd,2022-12-25,16831.8,16835.7,16852.9,16733.0,"132,890",-3.0
372btc/usd,btc/usd,2022-12-24,16837.2,16778.6,16855.8,16777.8,"110,120",35.0
373btc/usd,btc/usd,2022-12-23,16779.1,16820.5,16910.7,16768.0,"184,120",-25.0
374btc/usd,btc/usd,2022-12-22,16820.6,16831.8,16862.2,16566.1,"198,280",-7.000000000000001
375btc/usd,btc/usd,2022-12-21,16831.8,16902.7,16919.4,16735.0,"174,340",-42.0
376btc/usd,btc/usd,2022-12-20,16902.8,16441.3,17031.3,16400.7,"284,570",281.0
377btc/usd,btc/usd,2022-12-19,16441.3,16741.1,16809.5,16331.2,"207,930",-179.0
378btc/usd,btc/usd,2022-12-18,16741.1,16777.0,16825.7,16666.5,"124,290",-21.0
379btc/usd,btc/usd,2022-12-17,16777.1,16629.0,16794.4,16587.0,"164,490",89.0
380btc/usd,btc/usd,2022-12-16,16629.6,17356.7,17518.5,16542.4,"303,560",-419.00000000000006
381btc/usd,btc/usd,2022-12-15,17356.1,17796.4,17846.1,17298.2,"263,440",-247.00000000000003
382btc/usd,btc/usd,2022-12-14,17796.4,17778.6,18351.8,17682.1,"318,980",10.0
383btc/usd,btc/usd,2022-12-13,17778.6,17210.9,17951.6,17094.5,"328,710",330.0
384btc/usd,btc/usd,2022-12-12,17210.4,17093.2,17232.5,16878.5,"249,390",68.0
385btc/usd,btc/usd,2022-11-12,17093.3,17127.0,17262.9,17080.6,"167,200",-20.0
386btc/usd,btc/usd,2022-10-12,17127.2,17125.7,17220.5,17105.7,"148,810",1.0
387btc/usd,btc/usd,2022-09-12,17125.7,17225.6,17288.6,17082.1,"260,840",-57.99999999999999
388btc/usd,btc/usd,2022-08-12,17225.7,16835.2,17294.2,16765.8,"261,640",231.99999999999997
389btc/usd,btc/usd,2022-07-12,16835.2,17089.4,17126.7,16715.3,"244,360",-149.0
390btc/usd,btc/usd,2022-06-12,17089.3,16966.3,17101.1,16914.9,"246,190",72.0
391btc/usd,btc/usd,2022-05-12,16966.5,17106.9,17395.2,16886.9,"268,720",-85.0
392btc/usd,btc/usd,2022-04-12,17112.6,16884.8,17198.1,16881.6,"197,120",135.0
393btc/usd,btc/usd,2022-03-12,16884.5,17093.4,17132.6,16862.1,"169,290",-122.0
394btc/usd,btc/usd,2022-02-12,17093.6,16972.2,17096.2,16799.9,"227,010",72.0
395btc/usd,btc/usd,2022-01-12,16972.0,17163.4,17244.7,16868.9,"266,140",-112.00000000000001
396btc/usd,btc/usd,2022-11-30,17163.9,16440.8,17215.5,16433.2,"348,220",440.00000000000006
397btc/usd,btc/usd,2022-11-29,16440.4,16211.9,16531.4,16100.1,"271,580",141.0
398btc/usd,btc/usd,2022-11-28,16211.7,16426.1,16481.4,16013.5,"284,840",-130.0
399btc/usd,btc/usd,2022-11-27,16425.6,16456.4,16595.4,16414.6,"173,250",-19.0
400btc/usd,btc/usd,2022-11-26,16456.5,16512.3,16686.3,16387.9,"194,940",-34.0
401btc/usd,btc/usd,2022-11-25,16512.3,16600.6,16611.8,16360.9,"204,070",-54.0
402btc/usd,btc/usd,2022-11-24,16601.2,16604.9,16785.6,16472.0,"229,590",-14.000000000000002
403btc/usd,btc/usd,2022-11-23,16623.9,16216.9,16677.6,16162.3,"305,080",252.99999999999997
404btc/usd,btc/usd,2022-11-22,16212.9,15776.6,16274.6,15620.4,"287,210",277.0
405btc/usd,btc/usd,2022-11-21,15776.2,16278.6,16287.9,15504.2,"372,150",-313.0
406btc/usd,btc/usd,2022-11-20,16286.7,16699.3,16749.3,16209.2,"172,830",-247.00000000000003
407btc/usd,btc/usd,2022-11-19,16699.2,16652.2,16814.9,16608.9,"114,890",37.0
408btc/usd,btc/usd,2022-11-18,16638.3,16715.4,16846.3,16553.0,"241,960",-32.0
409btc/usd,btc/usd,2022-11-17,16691.2,16540.5,16739.7,16425.8,"257,000",91.0
410btc/usd,btc/usd,2022-11-16,16540.5,16895.4,16993.4,16408.2,"295,730",-210.0
411btc/usd,btc/usd,2022-11-15,16895.1,16615.0,17112.0,16543.9,"337,150",169.0
412btc/usd,btc/usd,2022-11-14,16613.7,16325.0,17158.4,15834.0,"442,460",177.0
413btc/usd,btc/usd,2022-11-13,16324.5,16803.9,16946.5,16274.9,"210,800",-280.0
414btc/usd,btc/usd,2022-12-11,16795.2,17049.9,17100.8,16633.9,"192,910",-149.0
415btc/usd,btc/usd,2022-11-11,17049.9,17589.1,17679.4,16435.5,"466,350",-307.0
416btc/usd,btc/usd,2022-10-11,17589.1,15887.0,18138.2,15799.3,"720,740",1071.0
417btc/usd,btc/usd,2022-09-11,15886.9,18538.9,18583.8,15603.3,"869,570",-1425.0
418btc/usd,btc/usd,2022-08-11,18527.4,20589.0,20667.5,17260.0,"865,100",-1001.0
419btc/usd,btc/usd,2022-07-11,20589.0,20916.3,21055.4,20410.5,"414,240",-156.0
420btc/usd,btc/usd,2022-06-11,20916.3,21298.7,21360.4,20901.0,"242,260",-181.0
421btc/usd,btc/usd,2022-05-11,21301.6,21145.7,21464.7,21084.1,"261,230",74.0
422btc/usd,btc/usd,2022-04-11,21145.9,20206.4,21281.9,20184.6,"499,500",465.00000000000006
423btc/usd,btc/usd,2022-03-11,20206.4,20154.0,20384.5,20066.6,"347,230",26.0
424btc/usd,btc/usd,2022-02-11,20154.4,20482.9,20778.3,20065.8,"420,230",-161.0
425btc/usd,btc/usd,2022-01-11,20483.5,20496.1,20676.6,20348.1,"302,720",-6.0
426btc/usd,btc/usd,2022-10-31,20496.3,20626.0,20822.4,20260.0,"327,470",-63.0
427btc/usd,btc/usd,2022-10-30,20626.3,20809.4,20922.3,20522.5,"207,630",-88.0
428btc/usd,btc/usd,2022-10-29,20809.8,20594.2,21038.1,20561.9,"276,540",105.0
429btc/usd,btc/usd,2022-10-28,20594.4,20293.0,20744.0,20058.2,"318,900",149.0
430btc/usd,btc/usd,2022-10-27,20292.9,20769.5,20867.9,20231.6,"365,490",-229.0
431btc/usd,btc/usd,2022-10-26,20769.5,20086.8,20981.5,20062.9,"427,990",342.0
432btc/usd,btc/usd,2022-10-25,20082.7,19331.8,20406.9,19249.0,"371,540",389.0
433btc/usd,btc/usd,2022-10-24,19331.5,19571.2,19588.6,19177.2,"286,940",-122.0
434btc/usd,btc/usd,2022-10-23,19571.2,19204.8,19680.9,19092.5,"180,630",191.0
435btc/usd,btc/usd,2022-10-22,19204.8,19162.6,19249.9,19116.1,"118,240",22.0
436btc/usd,btc/usd,2022-10-21,19162.6,19042.9,19245.5,18703.3,"294,660",63.0
437btc/usd,btc/usd,2022-10-20,19042.9,19125.1,19334.5,18935.6,"253,200",-42.0
438btc/usd,btc/usd,2022-10-19,19123.9,19328.2,19358.6,19101.2,"209,280",-106.0
439btc/usd,btc/usd,2022-10-18,19328.2,19548.4,19692.9,19102.8,"290,070",-112.99999999999999
440btc/usd,btc/usd,2022-10-17,19548.2,19262.2,19663.5,19163.6,"248,400",149.0
441btc/usd,btc/usd,2022-10-16,19261.9,19068.8,19411.9,19066.0,"140,950",101.0
442btc/usd,btc/usd,2022-10-15,19068.7,19181.7,19218.7,19000.8,"123,660",-59.0
443btc/usd,btc/usd,2022-10-14,19181.8,19379.8,19933.9,19098.6,"400,450",-102.0
444btc/usd,btc/usd,2022-10-13,19379.8,19154.6,19494.4,18207.9,"455,130",117.0
445btc/usd,btc/usd,2022-12-10,19154.8,19058.5,19212.6,19010.6,"242,180",50.0
446btc/usd,btc/usd,2022-11-10,19059.1,19134.3,19261.3,18868.7,"288,570",-39.0
447btc/usd,btc/usd,2022-10-10,19134.6,19441.7,19520.7,19057.0,"243,770",-158.0
448btc/usd,btc/usd,2022-09-10,19441.0,19416.3,19552.1,19329.6,"127,530",13.0
449btc/usd,btc/usd,2022-08-10,19415.0,19530.2,19612.2,19274.7,"113,500",-60.0
450btc/usd,btc/usd,2022-07-10,19531.3,19962.4,20051.4,19352.1,"263,500",-213.0
451btc/usd,btc/usd,2022-06-10,19956.7,20157.5,20436.7,19873.7,"370,600",-100.0
452btc/usd,btc/usd,2022-05-10,20157.5,20340.5,20353.8,19761.7,"352,760",-90.0
453btc/usd,btc/usd,2022-04-10,20340.2,19629.7,20436.1,19506.4,"368,170",363.0
454btc/usd,btc/usd,2022-03-10,19628.3,19057.6,19676.0,19001.3,"333,030",302.0
455btc/usd,btc/usd,2022-02-10,19052.2,19311.9,19389.9,18937.3,"222,820",-134.0
456btc/usd,btc/usd,2022-01-10,19311.9,19422.9,19480.3,19172.6,"173,910",-56.99999999999999
457btc/usd,btc/usd,2022-09-30,19423.0,19593.4,20174.9,19208.9,"490,290",-87.0
458btc/usd,btc/usd,2022-09-29,19593.0,19420.2,19631.5,18877.9,"449,570",94.0
459btc/usd,btc/usd,2022-09-28,19411.0,19083.4,19757.8,18505.3,"581,190",173.0
460btc/usd,btc/usd,2022-09-27,19081.0,19228.8,20361.2,18850.4,"660,120",-75.0
461btc/usd,btc/usd,2022-09-26,19225.7,18803.1,19304.8,18695.2,"516,030",225.0
462btc/usd,btc/usd,2022-09-25,18803.2,18925.1,19125.1,18659.6,"209,710",-64.0
463btc/usd,btc/usd,2022-09-24,18925.2,19288.4,19310.6,18812.0,"258,500",-191.0
464btc/usd,btc/usd,2022-09-23,19293.5,19404.1,19477.3,18554.8,"431,150",-56.99999999999999
465btc/usd,btc/usd,2022-09-22,19404.0,18488.1,19490.9,18371.0,"448,630",495.0
466btc/usd,btc/usd,2022-09-21,18489.0,18875.1,19758.4,18191.8,"446,850",-202.99999999999997
467btc/usd,btc/usd,2022-09-20,18872.4,19538.9,19626.3,18742.6,"361,180",-341.0
468btc/usd,btc/usd,2022-09-19,19538.9,19417.4,19666.6,18277.8,"423,430",62.0
469btc/usd,btc/usd,2022-09-18,19418.8,20113.9,20113.9,19347.7,"273,110",-345.0
470btc/usd,btc/usd,2022-09-17,20113.5,19802.8,20178.6,19761.0,"204,580",157.0
471btc/usd,btc/usd,2022-09-16,19802.4,19701.9,19883.0,19352.9,"315,590",51.0
472btc/usd,btc/usd,2022-09-15,19701.7,20222.3,20321.4,19532.3,"358,420",-258.0
473btc/usd,btc/usd,2022-09-14,20222.5,20175.5,20503.7,19654.2,"374,220",23.0
474btc/usd,btc/usd,2022-09-13,20175.5,22395.3,22702.5,19909.6,"485,320",-991.0
475btc/usd,btc/usd,2022-12-09,22395.3,21836.6,22465.4,21581.6,"431,980",257.0
476btc/usd,btc/usd,2022-11-09,21834.9,21650.4,21836.4,21363.0,"297,120",85.0
477btc/usd,btc/usd,2022-10-09,21650.4,21363.8,21790.6,21139.9,"331,120",133.0
478btc/usd,btc/usd,2022-09-09,21365.2,19318.8,21545.7,19294.1,"480,370",1060.0
479btc/usd,btc/usd,2022-08-09,19317.4,19281.5,19444.7,19034.5,"291,430",19.0
480btc/usd,btc/usd,2022-07-09,19281.5,18786.3,19445.9,18548.4,"319,100",264.0
481btc/usd,btc/usd,2022-06-09,18786.4,19793.4,20169.3,18723.3,"402,430",-509.0
482btc/usd,btc/usd,2022-05-09,19793.1,19999.9,20042.9,19650.7,"238,710",-103.0
483btc/usd,btc/usd,2022-04-09,19999.9,19832.2,20017.8,19594.7,"158,270",85.0
484btc/usd,btc/usd,2022-03-09,19831.4,19952.8,20043.8,19660.7,"157,850",-61.0
485btc/usd,btc/usd,2022-02-09,19952.7,20131.6,20428.2,19764.7,"272,220",-86.0
486btc/usd,btc/usd,2022-01-09,20126.1,20049.9,20202.7,19584.4,"275,080",41.0
487btc/usd,btc/usd,2022-08-31,20043.9,19793.4,20469.1,19793.4,"318,170",127.0
488btc/usd,btc/usd,2022-08-30,19792.6,20295.6,20558.2,19559.7,"308,410",-248.0
489btc/usd,btc/usd,2022-08-29,20295.8,19551.3,20394.5,19551.2,"248,040",381.0
490btc/usd,btc/usd,2022-08-28,19550.2,20034.2,20150.8,19542.9,"159,600",-241.0
491btc/usd,btc/usd,2022-08-27,20033.9,20249.9,20343.6,19849.8,"187,340",-107.0
492btc/usd,btc/usd,2022-08-26,20249.9,21564.2,21815.3,20122.4,"322,160",-610.0
493btc/usd,btc/usd,2022-08-25,21565.4,21365.4,21801.2,21324.8,"190,150",94.0
494btc/usd,btc/usd,2022-08-24,21365.2,21516.2,21832.3,21171.1,"202,400",-71.0
495btc/usd,btc/usd,2022-08-23,21517.2,21416.5,21661.0,20919.6,"228,650",47.0
496btc/usd,btc/usd,2022-08-22,21416.3,21516.8,21517.4,20912.1,"251,830",-47.0
497btc/usd,btc/usd,2022-08-21,21517.2,21138.9,21692.4,21077.4,"177,520",179.0
498btc/usd,btc/usd,2022-08-20,21138.9,20830.7,21357.4,20784.8,"206,940",148.0
499btc/usd,btc/usd,2022-08-19,20831.3,23201.6,23202.3,20807.8,"339,470",-1022.0000000000001
500btc/usd,btc/usd,2022-08-18,23203.6,23337.7,23578.0,23131.3,"160,970",-57.99999999999999
501btc/usd,btc/usd,2022-08-17,23338.0,23855.8,24423.5,23191.6,"239,530",-217.0
502btc/usd,btc/usd,2022-08-16,23856.8,24102.6,24240.8,23693.8,"201,700",-102.0
503btc/usd,btc/usd,2022-08-15,24101.7,24303.3,25205.7,23784.5,"279,280",-83.0
504btc/usd,btc/usd,2022-08-14,24302.8,24442.1,24997.3,24172.2,"177,250",-56.99999999999999
505btc/usd,btc/usd,2022-08-13,24442.5,24398.9,24882.9,24318.7,"170,590",18.0
506btc/usd,btc/usd,2022-12-08,24398.7,23935.3,24440.8,23616.4,"194,960",194.0
507btc/usd,btc/usd,2022-11-08,23935.3,23963.3,24873.5,23864.0,"285,360",-12.0
508btc/usd,btc/usd,2022-10-08,23962.9,23150.3,24209.9,22714.7,"243,610",353.0
509btc/usd,btc/usd,2022-09-08,23146.7,23818.1,23912.0,22886.5,"169,620",-281.0
510btc/usd,btc/usd,2022-08-08,23816.3,23175.3,24234.1,23160.6,"197,940",277.0
511btc/usd,btc/usd,2022-07-08,23175.3,22944.2,23387.7,22852.3,"99,360",101.0
512btc/usd,btc/usd,2022-06-08,22944.2,23308.2,23344.4,22923.6,"94,440",-156.0
513btc/usd,btc/usd,2022-05-08,23308.2,22613.3,23447.6,22593.5,"208,900",308.0
514btc/usd,btc/usd,2022-04-08,22612.1,22822.2,23214.5,22438.7,"181,190",-91.0
515btc/usd,btc/usd,2022-03-08,22820.8,22988.7,23623.7,22698.6,"174,660",-73.0
516btc/usd,btc/usd,2022-02-08,22988.6,23271.1,23423.3,22670.8,"177,300",-121.0
517btc/usd,btc/usd,2022-01-08,23271.2,23303.4,23484.4,22863.8,"162,330",-14.000000000000002
518btc/usd,btc/usd,2022-07-31,23303.4,23634.2,24179.3,23236.2,"138,840",-140.0
519btc/usd,btc/usd,2022-07-30,23634.2,23774.2,24605.3,23521.8,"168,720",-59.0
520btc/usd,btc/usd,2022-07-29,23774.3,23850.2,24340.0,23451.4,"221,660",-32.0
521btc/usd,btc/usd,2022-07-28,23850.0,22957.7,24190.5,22611.6,"268,320",388.0
522btc/usd,btc/usd,2022-07-27,22958.3,21248.0,23027.8,21047.5,"242,660",805.0000000000001
523btc/usd,btc/usd,2022-07-26,21248.7,21301.6,21322.3,20737.3,"201,570",-25.0
524btc/usd,btc/usd,2022-07-25,21301.9,22582.3,22653.3,21275.4,"206,930",-567.0
525btc/usd,btc/usd,2022-07-24,22582.1,22449.8,22987.9,22281.3,"126,660",54.0
526btc/usd,btc/usd,2022-07-23,22460.4,22683.6,22991.0,21971.7,"137,420",-95.0
527btc/usd,btc/usd,2022-07-22,22675.2,23150.0,23741.4,22524.2,"197,540",-206.0
528btc/usd,btc/usd,2022-07-21,23153.0,23219.9,23403.8,22360.2,"217,080",-27.0
529btc/usd,btc/usd,2022-07-20,23215.2,23412.0,24258.0,22944.4,"281,310",-83.0
530btc/usd,btc/usd,2022-07-19,23410.2,22529.3,23757.3,21581.8,"308,910",393.0
531btc/usd,btc/usd,2022-07-18,22525.8,20785.6,22714.9,20770.6,"279,720",836.9999999999999
532btc/usd,btc/usd,2022-07-17,20785.6,21209.8,21654.4,20755.2,"132,810",-200.0
533btc/usd,btc/usd,2022-07-16,21209.9,20825.2,21561.3,20484.4,"136,890",185.0
534btc/usd,btc/usd,2022-07-15,20825.1,20586.1,21178.1,20393.4,"164,670",115.99999999999999
535btc/usd,btc/usd,2022-07-14,20586.0,20250.0,20862.2,19664.9,"205,280",166.0
536btc/usd,btc/usd,2022-07-13,20250.0,19331.6,20250.8,18942.2,"249,380",475.0
537btc/usd,btc/usd,2022-12-07,19330.9,19963.2,20051.7,19279.6,"167,910",-317.0
538btc/usd,btc/usd,2022-11-07,19963.2,20847.2,20855.0,19897.0,"160,200",-424.0
539btc/usd,btc/usd,2022-10-07,20847.4,21587.4,21599.2,20689.7,"204,680",-343.0
540btc/usd,btc/usd,2022-09-07,21587.5,21610.4,21944.1,21338.4,"190,110",-11.0
541btc/usd,btc/usd,2022-08-07,21611.2,21637.1,22482.1,21207.0,"439,900",-12.0
542btc/usd,btc/usd,2022-07-07,21637.8,20557.9,21817.8,20282.7,"115,810",524.0
543btc/usd,btc/usd,2022-06-07,20561.1,20180.4,20654.9,19785.3,"105,240",178.0
544btc/usd,btc/usd,2022-05-07,20200.6,20215.8,20706.9,19315.4,"122,430",-8.0
545btc/usd,btc/usd,2022-04-07,20215.8,19310.6,20303.8,19052.5,"92,790",469.00000000000006
546btc/usd,btc/usd,2022-03-07,19309.9,19243.4,19626.4,18794.4,"65,270",35.0
547btc/usd,btc/usd,2022-02-07,19243.2,19275.4,19425.4,19006.4,"58,570",-10.0
548btc/usd,btc/usd,2022-01-07,19262.9,19926.6,20785.6,18980.1,"150,180",-333.0
549btc/usd,btc/usd,2022-06-30,19926.6,20111.3,20155.1,18682.7,"127,730",-92.0
550btc/usd,btc/usd,2022-06-29,20111.3,20278.0,20415.8,19880.7,"98,970",-82.0
551btc/usd,btc/usd,2022-06-28,20278.0,20727.9,21200.2,20210.5,"83,830",-218.00000000000003
552btc/usd,btc/usd,2022-06-27,20730.2,21037.7,21497.5,20568.0,"84,690",-149.0
553btc/usd,btc/usd,2022-06-26,21043.5,21489.9,21837.4,20989.7,"67,210",-208.0
554btc/usd,btc/usd,2022-06-25,21489.9,21226.9,21553.4,20917.5,"66,630",124.0
555btc/usd,btc/usd,2022-06-24,21226.9,21100.9,21488.7,20743.9,"104,560",60.0
556btc/usd,btc/usd,2022-06-23,21100.7,19967.3,21189.8,19907.5,"110,700",568.0
